,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,List Name
9,10,0,0,0,0,,9781797147949,Simon & Schuster Audio,"The actress and filmmaker describes her eating disorders and difficult relationship with her mother. Read by the author. 6 hours, 25 minutes unabridged.",0.0,I'M GLAD MY MOM DIED,Jennette McCurdy,by Jennette McCurdy,,https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg,329,500,https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982185821', 'isbn13': '9781982185824'}, {'isbn10': '1982185848', 'isbn13': '9781982185848'}, {'isbn10': '179714796X', 'isbn13': '9781797147963'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781797147949?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781797147949'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FI%2527M%2BGLAD%2BMY%2BMOM%2BDIED%2FJennette%2BMcCurdy%2F9781797147949'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781797147949'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781797147949?aff=NYT'}]",nyt://book/dade20d6-b303-510c-9687-48eab9308755,Audio Nonfiction
10,11,0,0,0,0,,9780063320710,HarperAudio,"The actress and talk-show host describes personal and professional difficulties she encountered and her journey to finding self-love. Read by the author. 14 hours, 54 minutes unabridged.",0.0,WORTHY,Jada Pinkett Smith,by Jada Pinkett Smith,,https://storage.googleapis.com/du-prd/books/images/9780063320680.jpg,331,500,https://www.amazon.com/dp/0063320681?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063320681', 'isbn13': '9780063320680'}, {'isbn10': '0063320703', 'isbn13': '9780063320703'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063320681?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063320710?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063320710'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWORTHY%2FJada%2BPinkett%2BSmith%2F9780063320710'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780063320710'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780063320710?aff=NYT'}]",nyt://book/ca97e60a-a58a-50a7-88c1-6b8f1523ed97,Audio Nonfiction
11,12,0,0,0,0,0593820983,9780593820988,Penguin Audio,"The chief Washington correspondent for ABC News looks at Donald Trump’s impact on the Republican Party. Read by the author. 8 hours, 33 minutes unabridged.",0.0,TIRED OF WINNING,Jonathan Karl,by Jonathan Karl,,https://storage.googleapis.com/du-prd/books/images/9780593473986.jpg,331,500,https://www.amazon.com/dp/0593473981?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593473981', 'isbn13': '9780593473986'}, {'isbn10': '059347399X', 'isbn13': '9780593473993'}, {'isbn10': '0593820983', 'isbn13': '9780593820988'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593473981?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593820988?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593820988'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTIRED%2BOF%2BWINNING%2FJonathan%2BKarl%2F9780593820988'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593820988'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593820988?aff=NYT'}]",nyt://book/965c72a4-11b5-5be6-9d58-ae3e3fc7c641,Audio Nonfiction
12,13,0,0,0,0,,9781250889829,Macmillan Audio,"The Emmy Award-winning actor shares how playing roles such as the Fonz and his struggles with dyslexia affected his life. Read by Henry Winkler. 9 hours, 22 minutes unabridged.",0.0,BEING HENRY,Henry Winkler with James Kaplan,by Henry Winkler with James Kaplan,,https://storage.googleapis.com/du-prd/books/images/9781250888099.jpg,329,500,https://www.amazon.com/dp/1250888093?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250888093', 'isbn13': '9781250888099'}, {'isbn10': '1250329051', 'isbn13': '9781250329059'}, {'isbn10': '1250888107', 'isbn13': '9781250888105'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250888093?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250889829?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250889829'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBEING%2BHENRY%2FHenry%2BWinkler%2Bwith%2BJames%2BKaplan%2F9781250889829'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250889829'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250889829?aff=NYT'}]",nyt://book/b7111bdd-1286-5edc-9763-ac22e70240f6,Audio Nonfiction
13,14,0,0,0,0,,9781250911155,Macmillan Audio,"A memoir by the star of “Full House,” “ER” and “General Hospital.” Read by John Stamos. 8 hours, 44 minutes unabridged.",0.0,IF YOU WOULD HAVE TOLD ME,John Stamos with Daphne Young,by John Stamos with Daphne Young,,https://storage.googleapis.com/du-prd/books/images/9781250890979.jpg,329,500,https://www.amazon.com/dp/1250890977?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250890977', 'isbn13': '9781250890979'}, {'isbn10': '1250890985', 'isbn13': '9781250890986'}, {'isbn10': '1250319749', 'isbn13': '9781250319746'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250890977?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250911155?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250911155'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIF%2BYOU%2BWOULD%2BHAVE%2BTOLD%2BME%2FJohn%2BStamos%2Bwith%2BDaphne%2BYoung%2F9781250911155'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250911155'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250911155?aff=NYT'}]",nyt://book/91e3da33-2c38-5cef-a544-284d776fa45d,Audio Nonfiction
14,15,0,0,0,0,,9781797171098,Simon & Schuster Audio,"A behind-the-scenes account of the reality TV series “19 Kids and Counting” and a portrayal of life inside the Duggar family. Read by Jill Duggar. 7 hours, 7 minutes unabridged.",0.0,COUNTING THE COST,Jill Duggar with Derick Dillard and Craig Borlase,by Jill Duggar with Derick Dillard and Craig Borlase,,https://storage.googleapis.com/du-prd/books/images/9781668024447.jpg,326,500,https://www.amazon.com/dp/1668024446?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1668024446', 'isbn13': '9781668024447'}, {'isbn10': '1668024462', 'isbn13': '9781668024461'}, {'isbn10': '1797171119', 'isbn13': '9781797171111'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1668024446?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781797171098?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781797171098'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCOUNTING%2BTHE%2BCOST%2FJill%2BDuggar%2Bwith%2BDerick%2BDillard%2Band%2BCraig%2BBorlase%2F9781797171098'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781797171098'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781797171098?aff=NYT'}]",nyt://book/294f0dd3-163b-5f3c-9cc1-b4d626f200f7,Audio Nonfiction
0,1,0,0,0,1,735211299,9780735211292,Avery,,0.0,ATOMIC HABITS,James Clear,by James Clear,,https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg,328,495,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0735211299', 'isbn13': '9780735211292'}, {'isbn10': '0735211302', 'isbn13': '9780735211308'}, {'isbn10': '1847941834', 'isbn13': '9781847941831'}, {'isbn10': '0593207092', 'isbn13': '9780593207093'}, {'isbn10': '1804225789', 'isbn13': '9781804225783'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780735211292?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735211292'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FATOMIC%2BHABITS%2FJames%2BClear%2F9780735211292'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780735211292'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780735211292?aff=NYT'}]",nyt://book/0398a355-c032-534e-a0af-647b06f0840d,Business Books
1,2,0,0,0,0,1982181281,9781982181284,Simon & Schuster,,0.0,ELON MUSK,Walter Isaacson,by Walter Isaacson,,https://storage.googleapis.com/du-prd/books/images/9781982181284.jpg,327,500,https://www.amazon.com/dp/1982181281?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982181281', 'isbn13': '9781982181284'}, {'isbn10': '1982181303', 'isbn13': '9781982181307'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982181281?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982181284?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982181284'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FELON%2BMUSK%2FWalter%2BIsaacson%2F9781982181284'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781982181284'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781982181284?aff=NYT'}]",nyt://book/b6504701-7632-57ba-b6fe-8af0a840ba8e,Business Books
2,3,0,0,0,0,593653149,9780593653142,Viking,,0.0,HIDDEN POTENTIAL,Adam Grant,by Adam Grant,,https://storage.googleapis.com/du-prd/books/images/9780593653142.jpg,331,500,https://www.amazon.com/dp/0593653149?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593653149', 'isbn13': '9780593653142'}, {'isbn10': '0593653157', 'isbn13': '9780593653159'}, {'isbn10': '0593676734', 'isbn13': '9780593676738'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593653149?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593653142?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593653142'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHIDDEN%2BPOTENTIAL%2FAdam%2BGrant%2F9780593653142'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593653142'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593653142?aff=NYT'}]",nyt://book/e1a8403f-a0f2-5ad8-bf06-dc03fc0d78b2,Business Books
3,4,0,0,0,0,593655958,9780593655955,Penguin Press,,0.0,BE USEFUL,Arnold Schwarzenegger,by Arnold Schwarzenegger,,https://storage.googleapis.com/du-prd/books/images/9780593655955.jpg,331,500,https://www.amazon.com/dp/0593655958?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593655958', 'isbn13': '9780593655955'}, {'isbn10': '0593655966', 'isbn13': '9780593655962'}, {'isbn10': '059379298X', 'isbn13': '9780593792988'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593655958?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593655955?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593655955'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBE%2BUSEFUL%2FArnold%2BSchwarzenegger%2F9780593655955'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593655955'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593655955?aff=NYT'}]",nyt://book/a72de37d-ebec-5e74-af58-858c6c5f9bce,Business Books
4,5,0,0,0,0,593652886,9780593652886,Penguin Press,,0.0,THE CREATIVE ACT,Rick Rubin with Neil Strauss,by Rick Rubin with Neil Strauss,,https://storage.googleapis.com/du-prd/books/images/9780593652886.jpg,341,500,https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593652886', 'isbn13': '9780593652886'}, {'isbn10': '0593653424', 'isbn13': '9780593653425'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593652886?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593652886?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593652886'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BCREATIVE%2BACT%2FRick%2BRubin%2Bwith%2BNeil%2BStrauss%2F9780593652886'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593652886'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593652886?aff=NYT'}]",nyt://book/da28ca16-1ebd-55aa-aba3-fde278604a82,Business Books
5,6,0,0,0,0,593545400,9780593545409,Portfolio,,0.0,BUILD THE LIFE YOU WANT,Arthur C. Brooks and Oprah Winfrey,by Arthur C. Brooks and Oprah Winfrey,,https://storage.googleapis.com/du-prd/books/images/9780593545409.jpg,338,500,https://www.amazon.com/dp/0593545400?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593545400', 'isbn13': '9780593545409'}, {'isbn10': '0593545419', 'isbn13': '9780593545416'}, {'isbn10': '0593792998', 'isbn13': '9780593792995'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593545400?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593545409?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593545409'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBUILD%2BTHE%2BLIFE%2BYOU%2BWANT%2FArthur%2BC.%2BBrooks%2Band%2BOprah%2BWinfrey%2F9780593545409'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593545409'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593545409?aff=NYT'}]",nyt://book/f3e70d3a-7086-5db1-885d-8cb839bb015f,Business Books
6,7,0,0,0,0,1324074337,9781324074335,Norton,,0.0,GOING INFINITE,Michael Lewis,by Michael Lewis,,https://storage.googleapis.com/du-prd/books/images/9781324074335.jpg,331,500,https://www.amazon.com/dp/1324074337?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1324074337', 'isbn13': '9781324074335'}, {'isbn10': '1324074345', 'isbn13': '9781324074342'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1324074337?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781324074335?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781324074335'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGOING%2BINFINITE%2FMichael%2BLewis%2F9781324074335'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781324074335'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781324074335?aff=NYT'}]",nyt://book/193cc475-1cad-5102-b404-4d76677bb12c,Business Books
7,8,0,0,0,0,1523505745,9781523505746,Workman,,0.0,"I WILL TEACH YOU TO BE RICH, SECOND EDITION",Ramit Sethi,by Ramit Sethi,,https://storage.googleapis.com/du-prd/books/images/9781523507870.jpg,329,495,https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20,,,,,,"[{'isbn10': '152350787X', 'isbn13': '9781523507870'}, {'isbn10': '1523505745', 'isbn13': '9781523505746'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Will-Teach-You-Rich-Second-ebook/dp/B07GNXPP4P?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781523505746?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781523505746'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FI%2BWILL%2BTEACH%2BYOU%2BTO%2BBE%2BRICH%252C%2BSECOND%2BEDITION%2FRamit%2BSethi%2F9781523505746'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781523505746'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781523505746?aff=NYT'}]",nyt://book/b0fe54f6-2468-55d3-bedf-0338f98478e6,Business Books
8,9,0,0,0,0,1250276934,9781250276933,St. Martin's,,0.0,THE FUND,Rob Copeland,by Rob Copeland,,https://storage.googleapis.com/du-prd/books/images/9781250276933.jpg,329,500,https://www.amazon.com/dp/1250276934?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250276934', 'isbn13': '9781250276933'}, {'isbn10': '1250276942', 'isbn13': '9781250276940'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250276934?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250276933?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250276933'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BFUND%2FRob%2BCopeland%2F9781250276933'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9781250276933'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9781250276933?aff=NYT'}]",nyt://book/4f5d2d16-b335-51ea-b4a1-2cc1c50d89f1,Business Books
9,10,0,0,0,1,593332709,9780593332702,Portfolio,,0.0,SAME AS EVER,Morgan Housel,by Morgan Housel,,https://storage.googleapis.com/du-prd/books/images/9780593332702.jpg,331,500,https://www.amazon.com/dp/0593332709?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593332709', 'isbn13': '9780593332702'}, {'isbn10': '0593332717', 'isbn13': '9780593332719'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593332709?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593332702?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593332702'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSAME%2BAS%2BEVER%2FMorgan%2BHousel%2F9780593332702'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780593332702'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780593332702?aff=NYT'}]",nyt://book/486443c3-174f-5a94-bc97-9399a99c0719,Business Books
0,1,0,0,0,0,718079183,9780718079185,W Publishing/Thomas Nelson,The lives of the couple who star in the HGTV show “Fixer Upper.”,0.0,THE MAGNOLIA STORY,Chip Gaines and Joanna Gaines with Mark Dagostino,by Chip Gaines and Joanna Gaines with Mark Dagostino,,https://storage.googleapis.com/du-prd/books/images/9780718081539.jpg,330,495,https://www.amazon.com/Magnolia-Story-Bonus-Content-ebook/dp/B01CH2EW20?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0718079183', 'isbn13': '9780718079185'}, {'isbn10': '0718081536', 'isbn13': '9780718081539'}, {'isbn10': '1531833888', 'isbn13': '9781531833886'}, {'isbn10': '1531833896', 'isbn13': '9781531833893'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Magnolia-Story-Bonus-Content-ebook/dp/B01CH2EW20?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780718079185?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780718079185'}, {'name': 'Books-A-Million', 'url': 'https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BMAGNOLIA%2BSTORY%2FChip%2BGaines%2Band%2BJoanna%2BGaines%2Bwith%2BMark%2BDagostino%2F9780718079185'}, {'name': 'Bookshop', 'url': 'https://bookshop.org/a/3546/9780718079185'}, {'name': 'IndieBound', 'url': 'https://www.indiebound.org/book/9780718079185?aff=NYT'}]",nyt://book/e521eddb-48b3-5231-b00d-24c1e767a172,Celebrities
